CustomerID,Age,Gender,Location,MembershipLevel,TotalPurchases,TotalSpent,FavoriteCategory,LastPurchaseDate,Occupation,FrequencyOfWebsiteVisits,Churn
3199,27,Male,Miami,Bronze,24.0,50.95482659143219,Home Goods,2023-12-06,Artist,4,0
3200,26,Male,Chicago,Bronze,20.0,133.9966532584504,Electronics,2023-06-26,Salesperson,4,0
3201,25,Male,San Francisco,Gold,20.0,282.652800763965,Electronics,2024-01-05,Manager,5,0
3202,46,Male,Los Angeles,Silver,27.0,131.2903617963736,Clothing,2023-10-09,Engineer,4,0
3203,65,Female,New York,Bronze,21.0,345.43652169193524,Home Goods,2023-06-06,Engineer,6,1
3204,59,Female,Miami,Gold,25.0,220.03848860636177,Home Goods,2023-01-07,Teacher,7,0
3205,37,Female,San Francisco,Silver,19.0,333.44437570792087,Electronics,2023-02-23,Artist,2,0
3206,40,Male,Chicago,Bronze,14.0,29.911097031269158,Clothing,2023-03-01,Manager,5,0
3207,21,Male,New York,Bronze,22.0,,Clothing,2024-01-03,Salesperson,8,1
3208,32,Female,San Francisco,Gold,12.0,1247.1645313322201,Home Goods,2023-05-12,Teacher,5,1
3209,20,Male,Miami,Bronze,21.0,555.4312888192668,Clothing,2023-02-16,Engineer,3,0
3210,41,Male,Los Angeles,Bronze,22.0,720.5657587063573,Clothing,2023-08-27,Engineer,3,0
3211,61,Male,New York,Bronze,20.0,449.92785801323146,Clothing,2023-07-22,Teacher,2,1
3212,42,Male,Los Angeles,Silver,13.0,85.41273476981179,Home Goods,2023-08-31,Artist,2,0
3213,38,Female,Miami,Gold,23.0,1637.5585137063606,Electronics,2023-04-20,Engineer,3,0
3214,53,Female,New York,Bronze,24.0,915.7540072150214,Home Goods,2023-01-31,Teacher,6,0
3215,64,Female,New York,Bronze,16.0,230.4311871935877,Home Goods,2023-09-09,Engineer,1,0
3216,50,Male,Miami,Silver,26.0,140.27494161386747,Clothing,2023-02-16,Salesperson,4,1
3217,52,Male,San Francisco,Bronze,23.0,92.41310724378638,Clothing,2023-11-26,Salesperson,4,0
3218,60,Female,Los Angeles,Bronze,25.0,801.0318656044958,Electronics,2023-12-31,Doctor,6,0
3219,46,Male,Miami,Bronze,26.0,103.57051499669642,Home Goods,2023-04-28,Teacher,8,0
3220,55,Female,San Francisco,Gold,19.0,92.63461128680242,Home Goods,2023-02-10,Artist,6,0
3221,54,Male,San Francisco,Silver,20.0,1462.9314369722672,Clothing,2023-02-28,Teacher,6,1
3222,36,Female,New York,Bronze,21.0,128.4574063390441,Clothing,2023-06-03,Salesperson,4,0
3223,60,Female,Los Angeles,Silver,20.0,397.2324244482445,Home Goods,2023-02-20,Artist,8,1
3224,53,Female,Los Angeles,Bronze,18.0,401.65444829594895,Clothing,2023-08-03,Teacher,5,0
3225,57,Male,Los Angeles,Gold,23.0,560.5744204851869,Clothing,2023-07-04,Teacher,4,1
3226,53,Female,Miami,Gold,24.0,772.2847525138648,Clothing,2023-08-22,Doctor,7,0
3227,19,Female,Los Angeles,Bronze,25.0,265.50177538041635,Electronics,2023-12-16,Artist,3,0
3228,47,Female,Chicago,Silver,14.0,372.2762643206051,Clothing,2023-01-12,Salesperson,5,0
3229,38,Male,New York,Bronze,20.0,16.85745147859182,Electronics,2023-06-16,Teacher,5,0
3230,55,Female,San Francisco,Silver,24.0,177.4529909842367,Electronics,2023-10-22,Doctor,3,0
3231,53,Male,Los Angeles,Platinum,25.0,202.50224586307948,Electronics,2023-11-06,Salesperson,3,0
3232,64,Female,San Francisco,Bronze,27.0,455.46010477845755,Electronics,2023-06-13,Engineer,9,1
3233,52,Male,Miami,Bronze,19.0,11.579715492046542,Electronics,2023-02-22,Engineer,4,0
3234,45,Female,Miami,Bronze,17.0,44.669169399730976,Clothing,2023-02-10,Teacher,7,1
3235,67,Female,Chicago,Silver,12.0,443.2617458206092,Home Goods,2023-06-24,Artist,4,1
3236,32,Female,Chicago,Bronze,14.0,499.9027264089284,Electronics,2023-03-17,Artist,8,0
3237,60,Male,Chicago,Bronze,20.0,270.9777414894994,Home Goods,2023-11-08,Doctor,9,1
3238,48,Male,San Francisco,Bronze,19.0,10.680532045820247,Electronics,2023-01-19,Engineer,3,0
3239,45,Male,Miami,Bronze,19.0,925.0108672888592,Clothing,2023-06-11,Teacher,6,0
3240,69,Male,Miami,Silver,14.0,205.06468222011017,Electronics,2023-08-26,Manager,5,0
3241,22,Male,Los Angeles,Silver,17.0,868.6158611882606,Clothing,2023-08-06,Salesperson,7,0
3242,22,Male,San Francisco,Platinum,19.0,327.22698457762453,Electronics,2023-01-26,Teacher,5,1
3243,24,Male,New York,Silver,24.0,199.4563696578113,Clothing,2023-03-21,Manager,6,1
3244,59,Male,Miami,Bronze,22.0,603.312911374216,Electronics,2023-04-24,Teacher,4,0
3245,59,Female,New York,Gold,20.0,691.3143634430041,Electronics,2023-11-07,Manager,5,1
3246,21,Female,New York,Gold,22.0,300.9861858126217,Home Goods,2023-11-12,Artist,4,1
3247,57,Male,Chicago,Bronze,21.0,139.61089039730885,Clothing,2023-10-30,Artist,5,0
3248,62,Male,Chicago,Bronze,18.0,70.52114083286043,Electronics,2023-02-14,Artist,3,1
3249,54,Female,San Francisco,Bronze,21.0,218.66911413826426,Clothing,2023-11-13,Manager,2,0
3250,45,Female,Chicago,Gold,20.0,14.495776373943007,Electronics,2023-05-29,Doctor,1,1
3251,31,Male,New York,Silver,18.0,1007.2091923205418,Home Goods,2023-09-08,Doctor,4,0
3252,62,Male,Chicago,Bronze,20.0,1772.544524546809,Electronics,2023-02-27,Engineer,5,0
3253,18,Female,New York,Bronze,18.0,198.39788999963153,Home Goods,2023-08-23,Teacher,7,1
3254,28,Male,New York,Bronze,17.0,126.36552798270606,Home Goods,2023-01-23,Artist,6,0
3255,47,Male,Miami,Bronze,21.0,93.13040009505634,Home Goods,2023-09-16,Teacher,5,0
3256,32,Female,Miami,Gold,21.0,115.96087963511842,Electronics,2023-05-16,Manager,7,1
3257,18,Female,Los Angeles,Silver,15.0,48.641757529938154,Clothing,2023-12-07,Doctor,3,0
3258,18,Male,Miami,Bronze,22.0,151.32698016394255,Electronics,2023-12-22,Salesperson,4,0
3259,50,Male,San Francisco,Gold,15.0,239.33919233696403,Clothing,2023-04-04,Artist,0,1
3260,29,Female,Los Angeles,Gold,27.0,1525.3046986250156,Home Goods,2023-01-11,Artist,2,0
3261,47,Female,New York,Gold,23.0,398.23171565878357,Clothing,2023-08-10,Doctor,5,0
3262,23,Male,Chicago,Gold,25.0,310.1216190713458,Electronics,2024-01-06,Artist,6,1
3263,23,Female,San Francisco,Bronze,20.0,366.26004908151197,Clothing,2023-04-18,Salesperson,5,0
3264,48,Male,San Francisco,Bronze,25.0,1128.6338205356699,Clothing,2023-10-18,Doctor,3,0
3265,36,Female,San Francisco,Silver,21.0,688.6792596959939,Home Goods,2023-12-01,Salesperson,3,1
3266,60,Female,Miami,Silver,22.0,558.1121414391303,Home Goods,2023-07-29,Manager,9,0
3267,34,Female,Miami,Bronze,19.0,132.96456204488572,Home Goods,2023-05-22,Artist,4,1
3268,35,Female,New York,Platinum,26.0,896.3767655989888,Home Goods,2023-07-12,Engineer,6,0
3269,29,Female,Miami,Gold,18.0,358.9346567563472,Clothing,2023-08-01,Doctor,5,1
3270,27,Male,New York,Bronze,25.0,667.3559276922342,Home Goods,2023-07-08,Teacher,3,0
3271,27,Male,Miami,Silver,14.0,161.24347070310736,Electronics,2023-11-06,Doctor,2,0
3272,44,Male,Chicago,Platinum,19.0,991.9447813383595,Clothing,2023-08-13,Engineer,5,0
3273,30,Male,San Francisco,Gold,25.0,1537.9843197096611,Electronics,2023-12-11,,5,0
3274,18,Female,Miami,Gold,22.0,168.0794591094248,Home Goods,2023-04-18,Salesperson,6,0
3275,57,Male,Miami,Platinum,26.0,561.1686647391236,Clothing,2023-10-01,Teacher,5,0
3276,46,Female,San Francisco,Silver,22.0,68.10664481652213,Clothing,2023-08-28,Manager,7,1
3277,31,Female,San Francisco,Bronze,22.0,239.64120165871827,Clothing,2023-05-02,Artist,4,0
3278,41,Female,Los Angeles,Gold,29.0,436.64245211275676,Home Goods,2023-10-26,Salesperson,6,0
3279,66,Female,Miami,Silver,13.0,1336.1125677090665,Clothing,2023-11-19,Teacher,3,0
3280,45,Female,New York,Silver,14.0,1487.2872590443526,Home Goods,2023-08-29,Manager,6,0
3281,61,Male,New York,Platinum,13.0,488.2881216522546,Clothing,2023-01-26,Salesperson,3,1
3282,43,Male,Chicago,Silver,25.0,284.2562083023179,Electronics,2023-06-26,Teacher,8,0
3283,38,Male,New York,Bronze,16.0,291.8991674630227,Electronics,2023-11-04,Doctor,4,0
3284,65,Female,Chicago,Platinum,19.0,396.37173483801047,Electronics,2023-08-13,Teacher,4,0
3285,30,Male,Miami,Gold,19.0,1378.4441795073028,Clothing,2023-12-08,Artist,7,0
3286,42,Female,Chicago,Silver,13.0,1282.5006205060192,Clothing,2023-05-28,Manager,3,0
3287,23,Male,New York,Bronze,16.0,1579.6184804954205,Clothing,2023-10-06,Manager,3,0
3288,52,Female,San Francisco,Silver,20.0,298.1020115327481,Clothing,2023-10-05,Salesperson,6,0
3289,30,Female,San Francisco,Bronze,21.0,244.46051594930847,Electronics,2023-03-03,Engineer,12,0
3290,61,Male,Chicago,Gold,8.0,626.9775046649313,Electronics,2023-09-27,Teacher,2,1
3291,33,Female,Miami,Bronze,20.0,1320.2877030528537,Clothing,2023-01-21,Engineer,2,0
3292,39,Male,New York,Gold,13.0,131.29092634349612,Home Goods,2023-04-28,Manager,4,1
3293,54,Male,Chicago,Silver,23.0,925.1154088429372,Clothing,2023-04-22,Artist,3,0
3294,67,Female,San Francisco,Platinum,13.0,959.1663237226741,Clothing,2023-05-10,Manager,2,0
3295,62,Male,Chicago,Silver,11.0,18.107600714405134,Electronics,2023-04-28,Manager,6,0
3296,30,Female,Chicago,Gold,19.0,82.7727373086101,Clothing,2023-07-09,Teacher,5,0
3297,66,Female,San Francisco,Bronze,27.0,211.71482613311164,Clothing,2023-08-18,Engineer,6,1
3298,52,Female,San Francisco,Gold,16.0,257.75338878990146,Home Goods,2023-01-21,Engineer,7,1
3299,23,Male,Los Angeles,Silver,22.0,764.165182540554,Electronics,2023-01-30,Teacher,6,0
3300,38,Female,Miami,Silver,20.0,586.6718836343174,Clothing,2023-10-31,Doctor,2,1
3301,49,Male,Los Angeles,Bronze,20.0,23.86680059208302,Electronics,2023-07-07,Artist,9,0
3302,52,Female,Los Angeles,Silver,22.0,370.9446106251132,Electronics,2023-11-21,Engineer,8,0
3303,41,Male,Los Angeles,Bronze,19.0,26.64326868175449,Home Goods,2023-05-31,Artist,3,0
3304,37,Male,Miami,Bronze,20.0,973.8983917207693,Electronics,2023-10-17,Teacher,3,0
3305,39,Female,New York,Gold,16.0,830.5897912317544,Electronics,2023-08-20,Doctor,3,0
3306,65,Male,San Francisco,Silver,14.0,149.20025971764036,Home Goods,2023-03-22,Teacher,4,0
3307,24,Male,San Francisco,Silver,13.0,779.8152759104476,Clothing,2023-07-23,Manager,4,0
3308,22,Male,New York,Silver,19.0,609.4934042672185,Electronics,2023-08-26,Doctor,6,1
3309,27,Female,San Francisco,Gold,25.0,137.04695591713488,Clothing,2023-02-16,Engineer,3,1
3310,42,Female,New York,Platinum,21.0,155.61826183801978,Clothing,2023-09-02,Teacher,2,0
3311,65,Male,Chicago,Platinum,15.0,493.67733773054573,Home Goods,2023-02-04,Teacher,8,1
3312,50,Male,Chicago,Bronze,21.0,290.4999503691589,Electronics,2023-06-16,Doctor,5,0
3313,28,Male,Chicago,Platinum,15.0,514.5296443896841,Electronics,2023-01-25,Engineer,2,1
3314,44,Female,Chicago,Bronze,19.0,1070.3637444083583,Home Goods,2023-05-19,Manager,4,0
3315,45,Female,Los Angeles,Bronze,15.0,293.7982066739964,Electronics,2023-03-04,Artist,8,0
3316,34,Male,Los Angeles,Bronze,25.0,523.2452007618289,Electronics,2023-03-30,Artist,3,0
3317,52,Male,Chicago,Gold,14.0,41.166392082115706,Electronics,2023-08-11,Artist,2,0
3318,40,Male,Los Angeles,Bronze,17.0,1013.3497176565613,Home Goods,2023-08-07,Salesperson,7,0
3319,46,Female,Los Angeles,Bronze,23.0,13.33964513496331,Home Goods,2023-06-20,Teacher,6,1
3320,46,Female,New York,Gold,18.0,1363.782977490608,Electronics,2023-03-01,Teacher,3,0
3321,67,Male,New York,Bronze,18.0,1597.735022358525,Electronics,2023-07-27,Artist,1,0
3322,32,Male,Miami,Bronze,20.0,15.10893942541563,Clothing,2023-10-30,Salesperson,5,0
3323,55,Male,New York,Gold,18.0,564.1927993620635,Clothing,2023-06-09,Artist,7,1
3324,43,Male,San Francisco,Silver,24.0,291.3649479193083,Electronics,2023-06-29,Doctor,4,0
3325,23,Female,Los Angeles,Bronze,20.0,621.5561627017188,Electronics,2023-02-27,Salesperson,2,0
3326,20,Male,Chicago,Silver,18.0,1719.2393894800114,Clothing,2023-05-11,Manager,7,1
3327,53,Male,San Francisco,Gold,21.0,773.8353841462202,Electronics,2023-01-06,Teacher,7,0
3328,29,Male,Los Angeles,Silver,22.0,394.43287334800203,Electronics,2023-11-30,Doctor,3,0
3329,69,Male,New York,Silver,25.0,489.23314087517525,Clothing,2023-03-10,Doctor,4,0
3330,31,Female,Los Angeles,Platinum,23.0,167.94609340698915,Electronics,2023-09-06,Artist,1,1
3331,53,Male,New York,Bronze,26.0,356.7735361521856,Home Goods,2023-03-15,Artist,3,1
3332,49,Male,Los Angeles,Platinum,14.0,1134.4919792523933,Home Goods,2023-05-06,Manager,5,0
3333,48,Female,New York,Bronze,21.0,275.21959215509196,Clothing,2023-04-23,Manager,7,1
3334,23,Female,San Francisco,Bronze,24.0,525.5213220584944,Electronics,2023-01-19,Doctor,6,0
3335,47,Male,San Francisco,Platinum,27.0,129.2378318095094,Clothing,2023-09-03,Manager,4,0
3336,45,Female,Los Angeles,Bronze,23.0,587.3124772599493,Clothing,2023-06-09,Salesperson,4,1
3337,19,Male,San Francisco,Gold,21.0,376.75581307390945,Clothing,2023-06-13,Manager,6,0
3338,58,Male,Miami,Gold,21.0,530.6159544738189,Clothing,2023-10-11,Artist,7,1
3339,44,Male,San Francisco,Silver,20.0,868.7646438328973,Home Goods,2023-04-23,Salesperson,3,0
3340,46,Male,Chicago,Bronze,22.0,262.43381247474974,Clothing,2023-06-30,Teacher,4,1
3341,57,Female,Los Angeles,Bronze,30.0,1500.0198542334658,Clothing,2023-04-18,Teacher,7,1
3342,57,Female,Chicago,Bronze,18.0,6.085940310605639,Home Goods,2023-07-05,Artist,6,0
3343,51,Female,New York,Silver,20.0,45.40297979507047,Home Goods,2023-08-15,Salesperson,4,0
3344,59,Female,San Francisco,Silver,24.0,330.3263943485108,Home Goods,2023-07-22,Artist,5,0
3345,65,Male,New York,Silver,15.0,14.744579425089427,Clothing,2023-07-08,Artist,4,0
3346,63,Male,New York,Silver,20.0,429.8330627658531,Home Goods,2023-06-01,Salesperson,2,0
3347,50,Female,Los Angeles,Bronze,20.0,171.1715440654033,Home Goods,2023-07-31,Manager,4,0
3348,22,Male,New York,Gold,23.0,144.0889317374829,Home Goods,2023-06-16,Engineer,1,0
3349,18,Male,San Francisco,Gold,17.0,250.0517465860133,Electronics,2023-03-13,Doctor,4,0
3350,29,Female,San Francisco,Bronze,25.0,110.62848872770411,Electronics,2023-08-09,Salesperson,8,0
3351,69,Female,Miami,Bronze,19.0,2066.842321623985,Electronics,2023-03-19,Engineer,8,0
3352,53,Male,San Francisco,Silver,23.0,303.85614070811624,Clothing,2023-10-03,Artist,7,0
3353,22,Male,Los Angeles,Bronze,17.0,686.6858864174067,Clothing,2023-10-26,Teacher,8,0
3354,44,Female,Chicago,Gold,28.0,1006.1406951026133,Clothing,2023-02-24,Artist,3,0
3355,33,Male,San Francisco,Bronze,13.0,163.88359224080796,Clothing,2023-03-12,Doctor,7,1
3356,67,Female,San Francisco,Bronze,26.0,151.19846644405365,Home Goods,2023-01-25,Teacher,6,0
3357,46,Female,Chicago,Gold,19.0,87.69922428638921,Electronics,2023-12-03,Salesperson,7,1
3358,60,Female,New York,Bronze,20.0,376.1742136360108,Electronics,2023-01-07,Artist,4,0
3359,34,Male,Miami,Gold,17.0,55.99614671861779,Electronics,2023-04-04,Doctor,4,0
3360,24,Male,Miami,Bronze,25.0,2086.6640455469933,Clothing,2023-08-23,Artist,5,0
3361,49,Female,New York,Gold,21.0,422.9325389865899,Electronics,2023-07-19,Manager,9,1
3362,20,Female,Los Angeles,Gold,21.0,275.60302972527694,Clothing,2023-08-03,Manager,4,0
3363,35,Female,Chicago,Gold,18.0,51.35843878230128,Electronics,2023-06-10,Artist,9,0
3364,68,Female,Chicago,Silver,24.0,38.201340906996585,Home Goods,2023-10-08,Manager,4,0
3365,19,Male,Los Angeles,Silver,12.0,785.8165205770252,Electronics,2023-10-16,Doctor,5,0
3366,50,Male,Los Angeles,Silver,22.0,895.6978397758458,Electronics,2023-01-27,Engineer,6,0
3367,51,Male,San Francisco,Silver,18.0,65.828892136889,Electronics,2023-07-31,Teacher,8,1
3368,56,Male,New York,Silver,23.0,263.28961567797506,Home Goods,2023-08-26,Manager,7,1
3369,22,Female,Miami,Silver,13.0,281.46023433933055,Home Goods,2023-08-23,Salesperson,9,0
3370,48,Male,Miami,Silver,21.0,433.4340023885965,Clothing,2023-03-17,Artist,7,0
3371,22,Male,San Francisco,Gold,16.0,429.10401558073,Electronics,2023-08-29,Salesperson,7,0
3372,33,Male,Los Angeles,Silver,23.0,331.91771968186896,Electronics,2023-10-01,Engineer,6,0
3373,39,Female,Miami,Gold,24.0,311.82469917758476,Electronics,2023-12-06,Teacher,10,0
3374,69,Female,Chicago,Silver,15.0,445.73465496570475,Clothing,2023-06-09,Engineer,3,0
3375,56,Male,San Francisco,Gold,20.0,688.9859679412008,Clothing,2023-09-16,Salesperson,1,0
3376,28,Female,Miami,Platinum,23.0,62.470158092868196,Electronics,2023-06-12,Artist,8,0
3377,34,Female,Los Angeles,Gold,19.0,22.614693244621723,Electronics,2023-09-20,Teacher,4,0
3378,20,Female,New York,Gold,16.0,243.40881649485388,Clothing,2023-09-22,Artist,5,0
3379,64,Female,Los Angeles,Silver,16.0,1373.7104858335674,Clothing,2023-12-05,Teacher,4,0
3380,64,Male,San Francisco,Gold,21.0,30.220034581254026,Home Goods,2023-12-11,Artist,4,1
3381,64,Female,San Francisco,Bronze,25.0,265.6457041650008,Clothing,2023-03-17,Teacher,4,1
3382,50,Male,New York,Gold,22.0,752.3787081206466,Home Goods,2023-03-07,Salesperson,4,0
3383,57,Female,Miami,Bronze,21.0,976.0307972903754,Home Goods,2023-01-09,Doctor,5,1
3384,41,Male,Chicago,Gold,15.0,72.03045816225197,Home Goods,2023-10-15,Manager,6,1
3385,19,Male,Chicago,Gold,25.0,556.8733035511461,Clothing,2023-06-26,Engineer,1,1
3386,54,Female,New York,Platinum,19.0,1000.3809643102693,Clothing,2023-10-06,Engineer,4,1
3387,43,Female,San Francisco,Gold,24.0,255.59033587446513,Electronics,2023-03-16,Teacher,6,0
3388,26,Female,San Francisco,Silver,14.0,21.462444922320344,Electronics,2023-10-23,Manager,5,0
3389,65,Female,San Francisco,Silver,19.0,441.9572156012767,Clothing,2023-09-04,Manager,5,1
3390,45,Female,New York,Bronze,20.0,1423.4965789667106,Electronics,2023-10-13,Artist,3,1
3391,18,Female,Chicago,Silver,11.0,0.974359460448334,Electronics,2023-07-11,Manager,4,1
3392,53,Male,Chicago,Silver,24.0,497.55104314664567,Clothing,2023-03-28,Engineer,4,1
3393,44,Female,Miami,Gold,22.0,9.195296075179996,Home Goods,2023-09-18,,4,0
3394,65,Female,Los Angeles,Bronze,17.0,21.459643619046627,Electronics,2023-02-03,Artist,8,0
3395,60,Male,Chicago,Silver,13.0,14.12626176284183,Home Goods,2023-04-10,Engineer,8,0
3396,40,Female,San Francisco,Bronze,18.0,356.0269338916237,Electronics,2023-07-13,Teacher,3,0
3397,49,Male,San Francisco,Bronze,20.0,89.21181744423045,Electronics,2023-01-23,Manager,6,0
3398,19,Male,New York,Bronze,19.0,64.50710811814245,Clothing,2023-04-13,Salesperson,4,0
3399,47,Male,Miami,Silver,19.0,48.82259949685272,Home Goods,2023-09-20,Teacher,4,0
3400,21,Male,Chicago,Silver,23.0,1120.4605504253204,Clothing,2023-12-06,Artist,8,0
3401,21,Male,San Francisco,Gold,14.0,765.3591202943928,Electronics,2023-01-17,Manager,5,0
3402,52,Female,New York,Platinum,13.0,1204.8943812962518,Electronics,2023-11-06,Engineer,3,1
3403,54,Female,Chicago,Bronze,21.0,135.87387906807712,Electronics,2023-04-15,Salesperson,8,0
3404,60,Male,Los Angeles,Gold,19.0,504.4517549645091,Home Goods,2023-12-19,Salesperson,6,0
3405,64,Male,Los Angeles,Bronze,18.0,236.78595318390757,Home Goods,2023-09-30,Doctor,7,0
3406,38,Male,Miami,Bronze,13.0,465.879666650861,Home Goods,2023-09-09,Manager,8,0
3407,59,Male,Miami,Gold,17.0,19.984845383521765,Home Goods,2023-12-08,Manager,3,0
3408,23,Male,New York,Gold,19.0,787.7344715841161,Electronics,2024-01-01,Doctor,6,0
3409,42,Female,Miami,Gold,24.0,743.7728836793001,Clothing,2023-03-27,Engineer,8,0
3410,37,Female,San Francisco,Bronze,20.0,1395.4568383330136,Electronics,2023-04-11,Teacher,8,0
3411,55,Male,Miami,Platinum,23.0,812.2979192568691,Clothing,2023-12-19,Teacher,3,0
3412,21,Male,New York,Bronze,18.0,1234.0761822330821,Electronics,2023-04-11,Teacher,10,0
3413,37,Male,New York,Gold,22.0,1138.7998038087708,Clothing,2023-12-29,Engineer,6,0
3414,41,Male,San Francisco,Silver,23.0,605.2339352286629,Electronics,2023-05-29,Teacher,8,0
3415,66,Male,Miami,Platinum,18.0,840.8946849426408,Home Goods,2023-03-24,Teacher,6,0
3416,48,Female,Chicago,Bronze,18.0,132.34019083338913,Clothing,2023-06-04,Manager,1,0
3417,48,Female,Chicago,Platinum,17.0,35.65664169764631,Home Goods,2023-08-17,Salesperson,9,0
3418,43,Male,Los Angeles,Silver,20.0,60.32412962144349,Electronics,2023-10-25,Artist,4,1
3419,25,Female,San Francisco,Bronze,23.0,428.6605467926302,Clothing,2023-05-11,Salesperson,4,0
3420,60,Female,San Francisco,Silver,15.0,675.5694841452563,Electronics,2023-05-29,Doctor,6,0
3421,30,Female,New York,Platinum,13.0,2371.1501414258482,Clothing,2023-06-22,Engineer,2,0
3422,22,Female,Los Angeles,Silver,18.0,1167.136421045063,Clothing,2023-12-22,Doctor,5,0
3423,66,Male,San Francisco,Platinum,25.0,175.09265540747052,Electronics,2023-10-03,Artist,5,0
3424,45,Female,Chicago,Silver,29.0,357.394589862814,Clothing,2023-09-01,Manager,0,0
3425,30,Male,New York,Platinum,19.0,323.46521397127054,Clothing,2023-08-14,Teacher,0,0
3426,65,Male,Miami,Gold,16.0,186.36486639514078,Clothing,2023-04-11,Salesperson,6,1
3427,28,Male,Chicago,Silver,20.0,316.5399637055003,Clothing,2023-05-03,Artist,2,0
3428,61,Male,Los Angeles,Silver,16.0,,Home Goods,2023-02-28,Teacher,3,1
3429,64,Male,Miami,Gold,17.0,98.60340138824823,Electronics,2023-08-12,Artist,5,0
3430,28,Female,San Francisco,Bronze,22.0,323.4843236786411,Clothing,2023-02-05,Salesperson,4,1
3431,69,Female,New York,Gold,28.0,1134.6750117981812,Home Goods,2023-10-02,Artist,3,1
3432,61,Male,New York,Bronze,18.0,144.6606961433477,Home Goods,2023-10-03,Engineer,6,1
3433,24,Male,Miami,Platinum,22.0,38.92089668883365,Clothing,2023-07-19,Manager,2,0
3434,25,Male,Los Angeles,Bronze,25.0,745.036826513484,Electronics,2023-01-12,Manager,4,0
3435,18,Male,Los Angeles,Gold,21.0,232.189712658403,Electronics,2023-01-31,Manager,3,0
